col1,TIC,period,morph,RA,DEC,DR3Name,RAdeg,DEdeg,errHalfMaj,errHalfMin,errPosAng,SolID,Source,RandomI,e_RAdeg,e_DEdeg,Plx,e_Plx,RPlx,PM,pmRA,e_pmRA,pmDE,e_pmDE,RADEcor,RAPlxcor,RApmRAcor,RApmDEcor,DEPlxcor,DEpmRAcor,DEpmDEcor,PlxpmRAcor,PlxpmDEcor,pmRApmDEcor,NAL,NAC,NgAL,NbAL,gofAL,chi2AL,epsi,sepsi,Solved,APF,nueff,pscol,e_pscol,RApscolCorr,DEpscolCorr,PlxpscolCorr,pmRApscolCorr,pmDEpscolCorr,MatchObsA,Nper,amax,MatchObs,IPDgofha,IPDgofhp,IPDfmp,IPDfow,RUWE,Dup,o_Gmag,FG,e_FG,RFG,Gmag,e_Gmag,o_BPmag,FBP,e_FBP,RFBP,BPmag,e_BPmag,o_RPmag,FRP,e_FRP,RFRP,RPmag,e_RPmag,E(BP/RP),NBPcont,NBPblend,NRPcont,NRPblend,Mode,BP-RP,BP-G,G-RP,RV,e_RV,n_RV,o_RV,o_RVd,RVNper,RVS/N,RVgof,RVchi2,RVTdur,RVamp,RVtempTeff,RVtemplogg,RVtemp[Fe/H],Vatmparam,vbroad,e_Vbroad,o_Vbroad,GRVSmag,e_GRVSmag,o_GRVSmag,RVSS/N,VarFlag,PQSO,PGal,PSS,Teff,b_Teff_x,B_Teff_xa,logg,b_logg_x,B_logg_xa,[Fe/H],b_[Fe/H]_x,B_[Fe/H]_xa,Dist,b_Dist_x,B_Dist_xa,A0,b_A0_x,B_A0_xa,AG,b_AG_x,B_AG_xa,E(BP-RP),b_E(BP-RP)_x,B_E(BP-RP)_xa,Lib,RAJ2000,DEJ2000,e_RAJ2000,e_DEJ2000,RADEcorJ2000,angDist
3046,427063387,3.6732282,0.478,339.954839,52.999006,Gaia DR3 2002196590998318592,339.9548246846,52.99898849324,0.0,0.0,138.0,1636148068921376768,2002196590998318592,1558021028,0.0118,0.0121,2.2473,0.0146,153.5753,4.52,-1.878,0.015,-4.111,0.015,-0.2153,0.1432,-0.238,0.1654,0.1017,0.1425,-0.2699,-0.1302,0.0272,-0.2691,389,389,386,3,-2.5557,1065.8,0.112,16.495,95,false,,1.5761,0.0034,-0.164,0.023,0.017,-0.136,-0.026,44,25,0.023836,61,0.009594,175.5,0,0,0.908,0,432,947130.27869,244.749,3869.8,10.746343,0.00277,51,534885.0,292.003,1831.78,11.01789,0.002852,52,594888.0,195.875,3037.08,10.311808,0.003796,1.193,0,0,0,0,0,0.706082,0.271547,0.434535,4.98,8.34,1,20,8,14,71.029,47.263,0.0,924.223,79.8,6750.0,4.0,0.0,555,27.0544,3.653,8,10.133014,0.011543,10,,NOT_AVAILABLE,0.0,0.0,0.999938,6862.0,6849.9,6872.2,3.9011,3.8871,3.9094,-0.4118,-0.4189,-0.4061,445.9903,440.6531,455.9347,0.5079,0.5018,0.5133,0.4436,0.4382,0.4484,0.2394,0.2365,0.242,A,339.95483855069,52.99900676521,0.239565,0.24503,-0.2773,0.070243
3047,408351795,3.6761526,0.366,145.04845,-19.521847,Gaia DR3 5677580769674975616,145.04834779455,-19.52179104009,0.0,0.0,79.0,1636148068921376768,5677580769674975616,950640466,0.0144,0.0129,2.433,0.0174,140.1553,25.055,-21.594,0.018,12.707,0.016,0.0435,-0.2057,0.0083,0.0765,-0.0567,0.0275,-0.2817,0.0425,-0.1643,0.0714,254,254,248,6,-1.0253,652.6,0.107,15.257,31,true,1.581,,,,,,,,29,16,0.02463,33,0.01312,65.44,0,0,0.953,0,258,750969.41224,245.267,3061.85,10.998311,0.002778,29,423470.0,445.127,951.347,11.271485,0.003015,26,470656.0,403.928,1165.2,10.566137,0.003893,1.191,0,0,0,0,0,0.705348,0.273174,0.432174,70.71,17.45,1,13,2,10,47.069,69.969,0.0,802.83,126.22,6500.0,4.0,0.0,444,20.7224,4.1283,10,10.3968,0.018468,10,,NOT_AVAILABLE,0.0,0.0,0.999146,6115.5,6092.5,6138.0,3.9635,3.948,3.9757,-0.0263,-0.0485,-0.0041,388.7933,378.7899,398.1904,0.0597,0.0459,0.0731,0.0511,0.0393,0.0626,0.0274,0.0211,0.0336,MARCS,145.04844962099,-19.5218475138,0.281484,0.263825,0.0652,0.401057
3049,102978235,3.6841111,0.471,155.991796,-43.42411,Gaia DR3 5415801477898627072,155.99174302883,-43.42407939058,0.003,0.002,31.0,1636148068921376768,5415801477898627072,411704168,2.1658,2.4035,,,,,,,,,0.1908,,,,,,,,,,494,494,494,0,2215.293,5.4841E7,32.882,1747400.0,3,false,,,,,,,,,57,28,4.501748,67,0.1869,23.82,52,0,,0,554,314870.07993,2108.88,149.307,11.942039,0.007776,61,221128.0,107.785,2051.56,11.976934,0.00284,57,210174.0,103.935,2022.18,11.441448,0.003817,1.37,0,0,0,0,0,0.535486,0.034896,0.50059,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999779,,,,,,,,,,,,,,,,,,,,,,,155.99174302883,-43.42407939058,2.165837,2.403528,0.1908,0.176988
3050,279855551,3.6873415,0.254,40.288554,-65.631422,Gaia DR3 4696753278859420800,40.28865477757,-65.63148223499,0.0,0.0,96.0,1636148068921376768,4696753278859420800,1570345637,0.0264,0.0232,2.5696,0.0259,99.2366,16.579,9.349,0.033,-13.692,0.031,-0.0249,0.1742,0.0531,-0.2967,0.1096,-0.2564,0.0099,0.0109,-0.2238,-0.0227,356,0,352,4,1.7109,404.59,0.09,1.2067,31,false,1.387,,,,,,,,40,26,0.046363,43,0.01933,77.95,0,0,1.065,0,354,10374.92719,3.78776,2739.06,15.647405,0.002784,40,3579.77,11.6546,307.156,16.453903,0.004503,39,9829.06,12.6426,777.456,14.766616,0.004029,1.292,0,3,0,0,0,1.687287,0.806499,0.880789,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999389,4240.5,4232.7,4248.0,4.6218,4.6148,4.6305,0.0126,0.0015,0.0351,391.873,387.0929,397.0115,0.4919,0.4799,0.5018,0.3608,0.3518,0.3681,0.1923,0.1876,0.1962,MARCS,40.28855407389,-65.63142138263,0.526914,0.502677,0.004,0.263496
3051,287196418,3.6950194,0.418,292.734124,59.403851,Gaia DR3 2238782528023283328,292.73413248172,59.40385319941,0.0,0.0,145.0,1636148068921376768,2238782528023283328,1402995081,0.0124,0.0128,3.4852,0.0131,265.2524,1.226,1.174,0.015,0.351,0.016,-0.0958,-0.1879,-0.1108,-0.0502,0.2302,-0.0701,-0.1201,-0.1515,0.074,0.0074,336,336,332,4,1.2508,968.8,0.117,18.274,31,true,1.634,,,,,,,,38,26,0.021763,42,0.009036,16.09,1,0,1.048,0,353,1761557.47694,471.224,3738.26,10.072625,0.002771,40,1082900.0,688.429,1573.01,10.252067,0.002874,40,990495.0,511.643,1935.91,9.758265,0.003821,1.177,0,0,0,0,0,0.493802,0.179441,0.314361,-31.03,0.63,1,17,5,17,87.403,1.9844,0.076345,883.838,8.68,6500.0,3.5,-1.0,444,49.9663,5.3378,9,9.637449,0.006947,9,,NOT_AVAILABLE,0.0,0.0,0.992999,6808.8,6796.0,6843.0,4.0659,4.055,4.104,-0.524,-0.5379,-0.5064,282.6996,270.4195,286.5237,0.0093,0.0022,0.0268,0.0082,0.0019,0.0238,0.0044,0.001,0.0128,A,292.73412222665,59.4038516416,0.246621,0.252249,0.0131,0.017442
3052,10048801,3.6987295,0.459,123.996104,38.879961,Gaia DR3 908422249240995328,123.99609122601,38.87993858305,0.0,0.0,76.0,1636148068921376768,908422249240995328,1391597817,0.0144,0.0108,1.9104,0.016,119.565,5.513,-2.181,0.018,-5.064,0.012,0.1501,-0.2042,0.1059,0.2758,-0.2669,0.2507,0.228,0.0683,-0.1291,0.2242,274,274,267,7,0.5967,531.31,0.08,7.3983,31,true,1.482,,,,,,,,31,18,0.025448,34,0.02825,2.304,0,0,1.025,0,271,4669200.64449,513.331,9095.89,9.01426,0.002758,31,2138640.0,951.129,2248.53,9.513196,0.002832,29,3614010.0,986.738,3662.58,8.352922,0.003791,1.232,0,0,0,0,0,1.160274,0.498936,0.661338,-0.08,0.14,1,14,4,11,177.6,-0.087482,0.267755,949.663,0.92,4750.0,2.5,0.0,444,10.9614,0.9697,7,8.096903,0.100135,7,,NOT_AVAILABLE,0.0,0.0,0.999953,4779.0,4772.4,4783.3,2.4387,2.416,2.4494,-0.4454,-0.4488,-0.443,556.9485,550.6407,570.9023,0.0225,0.0158,0.0269,0.0177,0.0124,0.0211,0.0094,0.0065,0.0112,PHOENIX,123.99610367599,38.87996108793,0.282858,0.197321,0.2001,0.088285
3053,441422220,3.700142,0.319,311.362145,-34.646424,Gaia DR3 6779906425665072128,311.3624115596,-34.64666655007,0.0,0.0,79.0,1636148068921376768,6779906425665072128,1273215233,0.0135,0.0095,6.9839,0.0182,383.335,73.873,49.579,0.016,-54.764,0.014,0.1502,0.0801,-0.0179,-0.2469,0.0569,-0.1908,0.0031,-0.4131,-0.3486,0.3372,364,364,357,7,0.8755,794.15,0.098,14.124,31,true,1.591,,,,,,,,41,18,0.025154,58,0.01408,22.32,0,0,1.032,0,394,3177404.75743,788.882,4027.73,9.432185,0.002768,51,1819930.0,1392.0,1307.41,9.688408,0.002911,47,1970850.0,1024.72,1923.3,9.011264,0.003821,1.193,0,0,0,0,0,0.677144,0.256223,0.420921,-24.02,10.76,1,16,7,12,124.85,98.409,0.0,799.881,114.82,6000.0,3.5,-0.25,444,,,,8.918901,0.097864,4,,NOT_AVAILABLE,0.0,0.0,0.997667,6113.1,6110.4,6117.7,4.1021,4.0993,4.1047,-0.4362,-0.4443,-0.4292,142.3049,141.9439,142.6667,0.002,5.0E-4,0.0048,0.0017,4.0E-4,0.0042,9.0E-4,2.0E-4,0.0023,MARCS,311.36214371149,-34.64642315383,0.256027,0.221484,0.3576,1.177147
3054,429251781,3.709533,0.711,316.919721,30.369876,Gaia DR3 1852375899638220928,316.91971613591,30.36960159374,0.0,0.0,154.0,1636148068921376768,1852375899638220928,203351356,0.0636,0.0786,10.5926,0.1147,92.3215,60.823,-1.559,0.093,-60.803,0.113,-0.2643,0.2307,-0.4167,-0.0132,-0.0743,0.0082,-0.2445,-0.2066,0.0306,-0.1535,685,685,681,4,149.436,74853.0,1.111,1857.8,31,false,1.562,,,,,,,,78,25,0.160911,80,0.04253,156.1,0,0,7.143,0,667,7114368.81386,1500.1,4742.59,8.557026,0.002765,79,3870120.0,1639.71,2360.25,8.869232,0.002828,77,4727730.0,1978.5,2389.55,8.061264,0.003807,1.209,0,79,0,77,0,0.807968,0.312206,0.495762,-18.32,2.27,1,27,7,20,289.23,92.388,0.0,881.961,31.26,5750.0,3.5,-0.25,444,10.7669,1.6888,18,7.871072,0.006043,18,,NOT_AVAILABLE,0.0,0.0,0.998613,5717.1,5708.9,5724.4,4.1228,4.1119,4.1296,-0.6802,-0.6912,-0.6712,92.2484,91.162,94.0164,0.045,0.0398,0.0495,0.0379,0.0335,0.0417,0.0205,0.0181,0.0226,MARCS,316.91972416742,30.36987182895,1.517117,1.824081,-0.1492,0.987978
3055,376524552,3.713301,0.225,188.92258,27.214423,Gaia DR3 3962403923821595264,188.92235051098,27.21437511728,0.0,0.0,79.0,1636148068921376768,3962403923821595264,286737285,0.0243,0.0142,7.8953,0.0306,257.7297,47.118,-45.87,0.028,-10.77,0.027,0.2178,-0.382,0.3921,0.3067,-0.0306,0.1212,0.4365,-0.1973,-0.1844,-0.2236,361,361,354,7,16.0498,2079.2,0.168,49.118,31,true,1.465,,,,,,,,41,13,0.042809,51,0.005147,88.99,0,0,1.664,0,403,374004.20381,163.893,2282.0,11.755176,0.002796,46,164399.0,192.264,855.073,12.298792,0.003066,48,298165.0,299.844,994.4,11.061754,0.003934,1.237,0,0,0,0,0,1.237038,0.543616,0.693421,10.35,0.46,1,27,10,13,55.136,0.70197,0.149734,885.769,7.65,5000.0,5.0,0.75,444,6.7003,4.3165,12,10.802657,0.0232,13,,NOT_AVAILABLE,0.0,0.0,0.999882,4757.9,4753.6,4762.5,4.5646,4.5611,4.5676,0.264,0.2581,0.2695,126.1984,125.6131,126.8077,0.0224,0.0168,0.0283,0.0174,0.013,0.0219,0.0091,0.0068,0.0115,PHOENIX,188.92257975579,27.21442298292,0.445408,0.429342,-0.2519,0.754657
3056,387901176,3.7155912,0.234,316.45114,67.818191,Gaia DR3 2269988420365978112,316.4509956727,67.81819426521,0.0,0.0,162.0,1636148068921376768,2269988420365978112,283551949,0.0103,0.011,3.5607,0.011,323.2796,12.125,-12.105,0.013,0.681,0.014,-0.049,-0.0048,-0.0405,-0.106,0.0728,-0.1205,-0.1677,-0.1222,0.0562,0.0378,402,402,401,1,2.4345,992.66,0.105,15.032,31,true,1.563,,,,,,,,46,26,0.020191,50,0.01875,48.8,1,0,1.087,0,397,926886.2231,290.922,3186.03,10.769801,0.002776,45,503874.0,421.418,1195.66,11.082737,0.002934,45,606509.0,386.026,1571.16,10.290803,0.003842,1.198,0,1,0,0,0,0.791934,0.312936,0.478998,-45.48,12.29,1,24,6,19,82.944,100.32,0.0,815.199,124.26,5750.0,3.0,0.0,444,24.1805,7.2951,18,10.111476,0.029821,18,,NOT_AVAILABLE,0.0,0.0,0.99968,6040.1,6032.7,6047.0,4.1132,4.1114,4.115,-0.3514,-0.3569,-0.346,280.2653,279.4329,281.1385,0.1546,0.1507,0.1582,0.1309,0.1276,0.134,0.0704,0.0686,0.0721,PHOENIX,316.45113817699,67.81819123683,0.207932,0.233087,0.0481,0.196517
3057,348759511,3.7160694,0.159,134.206955,-17.434359,Gaia DR3 5729850276853096960,134.20677550392,-17.4345288008,0.0,0.0,114.0,1636148068921376768,5729850276853096960,828320963,0.0203,0.0182,16.7838,0.0274,611.8539,48.13,-46.93,0.024,-10.681,0.021,-0.1188,-0.3728,-0.4649,-0.0845,0.0232,-0.0551,-0.3884,0.395,0.0703,-0.1174,313,313,311,2,2.4822,1027.1,0.161,21.198,31,false,1.62,,,,,,,,35,19,0.036505,37,0.007106,81.37,0,0,1.101,0,316,2.324253718959E7,5299.78,4385.56,7.271658,0.002766,28,1.40308E7,8907.6,1575.15,7.470839,0.002874,27,1.36502E7,8418.23,1621.51,6.910047,0.003838,1.191,0,13,0,11,0,0.560792,0.199181,0.361611,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.992999,6538.1,6534.4,6545.8,4.1872,4.1821,4.1957,-0.6609,-0.7749,-0.573,59.5682,59.3514,59.8015,0.0029,8.0E-4,0.0089,0.0025,7.0E-4,0.0078,0.0014,4.0E-4,0.0042,A,134.20699412418,-17.43448133007,0.395967,0.33939,-0.1052,0.868182
3058,348759510,3.7161348,0.167,134.207037,-17.433389,Gaia DR3 5729850281149765632,134.20681760331,-17.43339125941,0.0,0.0,108.0,1636148068921376768,5729850281149765632,1664302714,0.0178,0.0154,16.7726,0.024,698.4517,46.828,-46.827,0.022,-0.265,0.02,-0.1093,-0.3618,-0.2811,-0.1473,0.151,-0.0857,-0.2599,0.2765,0.0037,-0.2311,349,349,347,2,1.7417,1166.3,0.153,21.693,31,true,1.625,,,,,,,,39,20,0.032625,41,0.008265,107.1,0,0,1.066,1,348,2.606987952395E7,5555.81,4692.37,7.147019,0.002765,32,1.58413E7,14356.0,1103.47,7.339064,0.002959,30,1.51625E7,8421.13,1800.53,6.795967,0.003827,1.189,0,32,0,30,0,0.543097,0.192044,0.351052,32.78,0.24,1,17,0,13,392.73,0.67073,0.054057,835.917,2.61,6750.0,4.5,-0.25,555,33.8165,3.3991,17,6.651923,0.055698,17,,NOT_AVAILABLE,0.0,0.0,0.996523,6593.2,6589.6,6605.8,4.0963,4.083,4.1243,-0.7725,-0.8378,-0.5737,59.4669,59.1965,59.7115,0.0026,3.0E-4,0.0122,0.0023,2.0E-4,0.0107,0.0012,1.0E-4,0.0058,A,134.20703574744,-17.43339007949,0.351803,0.324168,-0.2133,0.753592
3059,231851620,3.7168766,0.442,27.305462,-63.516602,Gaia DR3 4711655853304162688,27.30559655933,-63.51653317381,0.0,0.0,64.0,1636148068921376768,4711655853304162688,1431317213,0.051,0.0492,4.0614,0.0569,71.3177,20.688,13.616,0.071,15.576,0.064,0.0452,0.2601,-0.1779,-0.1271,-0.0021,-0.0316,0.1832,-0.0336,-0.2341,0.1792,394,394,393,1,48.2112,11444.0,0.651,351.81,31,false,1.672,,,,,,,,45,27,0.103269,50,0.04958,120.5,0,0,3.16,0,401,8172321.92379,2684.76,3043.96,8.406504,0.002778,44,5372270.0,4693.3,1144.67,8.513147,0.002947,40,4204520.0,2580.97,1629.05,8.188605,0.003838,1.172,0,44,0,40,0,0.324542,0.106644,0.217898,10.46,9.57,1,22,1,21,211.79,129.93,0.0,950.339,107.39,8000.0,4.5,0.0,555,18.9592,1.3171,19,8.106698,0.009177,20,,NOT_AVAILABLE,0.0,0.0,0.996505,7573.6,7548.6,7651.6,3.8101,3.7772,3.9241,-0.6373,-0.7036,-0.6009,239.7023,203.9765,251.7899,0.0539,0.043,0.0749,0.0492,0.0393,0.0687,0.0264,0.021,0.0368,A,27.30546085641,-63.51660239913,1.145742,1.008921,0.1863,0.328719
3060,56127811,3.7236125,0.305,70.779949,-7.411693,Gaia DR3 3187729679190025984,70.77995400213,-7.41170960624,0.0,0.0,84.0,1636148068921376768,3187729679190025984,56651636,0.0403,0.0267,3.9103,0.0508,76.9806,3.55,2.133,0.051,-2.838,0.044,0.0909,0.0466,-0.2213,0.2689,0.2054,0.2699,0.0518,0.4049,0.0448,-0.0212,243,243,243,0,5.3062,3445.7,0.295,89.723,95,false,,1.6982,0.0092,-0.145,-0.148,0.074,0.028,0.259,28,15,0.073609,31,0.01463,139.4,59,0,1.252,0,243,3553861.03283,3038.47,1169.62,9.310616,0.002907,27,3909090.0,8653.89,451.715,8.858352,0.003683,27,2952000.0,8518.86,346.525,8.572605,0.004909,1.931,0,27,0,27,0,0.285747,-0.452264,0.73801,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,1.0E-6,0.0,0.999892,,,,,,,,,,,,,,,,,,,,,,,70.77994444408,-7.41169699201,0.827276,0.702338,-0.0441,0.062392
3061,137408317,3.723624,0.589,291.980255,41.559417,Gaia DR3 2101650166501484544,291.9801652876,41.55930972657,0.0,0.0,177.0,1636148068921376768,2101650166501484544,1234088929,0.0086,0.0094,1.2715,0.0104,122.5274,28.565,-15.026,0.012,-24.293,0.012,-0.0083,0.0119,-0.0037,-0.0869,0.135,-0.0863,-0.2031,0.0295,-0.2698,-0.0641,376,331,376,0,0.5807,571.1,0.056,3.7811,31,false,1.488,,,,,,,,44,29,0.01676,47,0.1414,173.9,0,0,1.02,0,371,178534.87245,1776.67,100.489,12.55806,0.01115,41,89639.4,782.876,114.5,12.957294,0.009884,46,138728.0,3371.17,41.1513,11.892486,0.026653,1.279,0,0,0,1,0,1.064809,0.399235,0.665574,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,0.0,0.0,0.999964,5925.4,5904.1,5941.3,3.6399,3.634,3.6445,-0.1237,-0.1271,-0.1207,844.7993,841.6232,849.054,0.9112,0.8955,0.9225,0.7496,0.7361,0.7591,0.4052,0.3978,0.4105,MARCS,291.98025453853,41.55941769629,0.188636,0.187294,-0.055,0.455566
3062,1103432,3.7260484,0.319,130.581457,-17.189435,Gaia DR3 5709006564344531328,130.58143821694,-17.18942406968,0.0,0.0,105.0,1636148068921376768,5709006564344531328,360837858,0.0103,0.0083,1.0508,0.0147,71.2467,4.714,-3.973,0.013,2.538,0.011,-0.124,-0.2238,-0.3906,-0.1125,0.1669,-0.0329,-0.4166,0.3767,-0.1784,-0.2749,460,0,460,0,0.0359,471.6,0.0,0.0,31,false,1.577,,,,,,,,53,21,0.020039,53,0.00908,9.583,0,0,1.0,0,453,98758.34496,27.1881,3632.41,13.200933,0.002771,51,55163.6,53.1972,1036.96,13.484411,0.00298,50,62648.4,57.3086,1093.18,12.755621,0.003908,1.193,0,1,0,1,0,0.72879,0.283479,0.445312,8.17,5.67,2,23,12,14,14.52,,,890.327,,6000.0,4.5,-0.25,101,,,,12.62967,0.025657,11,,NOT_AVAILABLE,0.0,0.0,0.999712,5936.4,5921.8,5954.0,3.8968,3.8905,3.9056,-0.3464,-0.3635,-0.3238,1021.5204,1012.6043,1024.4087,0.0164,0.0068,0.0266,0.014,0.0058,0.0227,0.0075,0.0031,0.0123,MARCS,130.58145669969,-17.18943534939,0.210473,0.18681,-0.2576,0.07564
3063,232965249,3.7268563,0.311,197.205716,68.641289,Gaia DR3 1685530438955419008,197.20538715131,68.64107342203,0.003,0.002,67.0,1636148068921376768,1685530438955419008,472230090,2.6252,2.3189,,,,,,,,,0.1333,,,,,,,,,,343,343,343,0,1661.3363,2.801E7,30.99,872790.0,3,false,,,,,,,,,39,24,5.148823,45,0.2401,155.1,32,0,,0,258,1370878.78626,1412.54,970.51,10.34487,0.002974,42,774887.0,465.872,1663.3,10.615447,0.002866,41,883245.0,431.455,2047.13,9.882692,0.003816,1.21,0,5,0,0,0,0.732755,0.270577,0.462177,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999833,,,,,,,,,,,,,,,,,,,,,,,197.20538715131,68.64107342203,2.625224,2.318851,0.1333,0.887811
3064,409523757,3.7275273,0.453,35.39859,44.59997,Gaia DR3 351998996843113344,35.39848749533,44.59992943928,0.0,0.0,114.0,1636148068921376768,351998996843113344,239761499,0.0351,0.0276,6.6501,0.0429,154.8385,18.972,-16.494,0.038,-9.374,0.037,-0.2626,0.4754,-0.0867,0.2556,-0.1817,0.054,-0.0079,0.1476,0.4522,-0.0128,149,149,149,0,2.583,774.06,0.205,26.342,31,true,1.688,,,,,,,,17,12,0.055095,23,0.05226,69.37,0,0,1.154,0,200,2.547179122012E7,7890.79,3228.04,7.172218,0.002776,20,1.7672E7,151554.0,116.606,7.220327,0.00972,19,1.29563E7,68793.2,188.337,6.96669,0.006893,1.202,0,8,0,7,0,0.253637,0.048109,0.205529,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,1.0E-6,9781.0,9701.5,9822.5,4.1089,4.092,4.1168,0.7932,0.7665,0.7983,151.5104,150.1511,153.5068,0.5789,0.5672,0.5852,0.548,0.5364,0.5541,0.2917,0.2855,0.2951,A,35.39859045206,44.59997110237,0.619047,0.587278,-0.0303,0.300598
3065,272058503,3.7355485,0.499,187.332857,-54.197856,Gaia DR3 6076123532553079808,187.33278088689,-54.19789063187,0.0,0.0,33.0,1636148068921376768,6076123532553079808,1355842536,0.0095,0.0116,2.5543,0.0186,137.124,12.608,-10.032,0.014,-7.636,0.016,0.4563,-0.0537,-0.019,-0.0927,-0.1213,-0.1144,-0.1643,0.1936,0.2258,0.5254,692,692,680,12,-1.7107,1939.4,0.129,28.253,31,false,1.688,,,,,,,,78,25,0.025624,99,0.04222,33.59,0,0,0.953,1,830,4487609.67165,941.359,4767.16,9.057329,0.002765,95,3019850.0,1447.35,2086.46,9.13858,0.002838,95,2217110.0,785.389,2822.94,8.883428,0.003799,1.167,0,95,0,95,0,0.255153,0.081251,0.173902,5.36,4.77,1,13,6,11,116.7,15.935,0.0,913.631,44.62,7750.0,4.0,0.0,555,,,,8.798855,0.011939,6,,NOT_AVAILABLE,0.0,0.0,0.997679,,,,,,,,,,,,,,,,,,,,,,,187.33285710857,-54.19785669497,0.216584,0.255223,0.5301,0.203069
3066,75490265,3.7384026,0.246,225.239072,-33.439143,Gaia DR3 6204190764291964800,225.23917287183,-33.43915282986,0.0,0.0,89.0,1636148068921376768,6204190764291964800,406125390,0.0151,0.0128,2.1941,0.0167,131.2991,19.052,18.93,0.017,-2.153,0.015,0.0046,-0.2594,-0.1491,-0.2428,-0.3011,-0.2608,0.3294,-0.0507,0.0036,-0.2085,194,194,193,1,-1.0692,376.75,0.081,8.7189,95,false,,1.5746,0.0035,-0.188,-0.008,-0.037,-0.074,0.058,22,15,0.025057,28,0.04428,51.52,0,0,0.943,0,236,285222.53684,76.5089,3727.96,12.049407,0.002771,25,156734.0,109.058,1437.16,12.350634,0.002891,24,184410.0,108.609,1697.93,11.583432,0.003833,1.196,0,0,0,0,0,0.767201,0.301227,0.465975,59.49,17.28,1,4,1,4,12.423,11.066,0.0,774.962,52.34,6000.0,3.5,0.0,333,,,,11.410394,0.01873,3,,NOT_AVAILABLE,0.0,0.0,0.999977,6409.9,6376.3,6429.4,4.1755,4.1685,4.1825,-0.6459,-0.6611,-0.6306,454.6947,449.427,459.2736,0.3744,0.3574,0.3847,0.3221,0.3072,0.3311,0.1751,0.167,0.1799,MARCS,225.23907204765,-33.43914326242,0.271923,0.236563,-0.1821,0.305088
3067,161685680,3.7392234,0.211,235.524607,59.858389,Gaia DR3 1627025700120076800,235.5240998378,59.85833499878,0.0,0.0,142.0,1636148068921376768,1627025700120076800,1278951951,0.0169,0.017,3.2003,0.0174,183.4886,58.433,-57.187,0.023,-12.005,0.024,-0.0423,-0.0129,0.1238,0.1195,0.0462,0.1441,-0.1311,0.0013,-0.1293,-0.1603,349,0,349,0,-0.6694,327.63,0.0,0.0,31,false,1.384,,,,,,,,40,26,0.035823,65,0.00262,156.1,0,0,0.974,0,510,19851.98456,10.929,1816.45,14.942857,0.002819,63,6757.55,19.1909,352.123,15.76407,0.004158,60,19080.2,36.4976,522.779,14.04644,0.004312,1.302,0,1,0,3,0,1.717629,0.821213,0.896417,-18.06,11.36,2,32,8,20,6.279,,,987.927,,4500.0,3.5,-2.0,111,,,,13.687593,0.075,27,,NOT_AVAILABLE,0.0,0.0,1.0E-6,4651.1,4538.0,4966.9,4.5137,4.491,4.5979,-1.0086,-1.06,-0.7171,305.5799,296.8174,310.3354,1.3679,1.232,1.6733,1.0287,0.9219,1.2729,0.5594,0.5002,0.6924,MARCS,235.52460599856,59.85838835348,0.370797,0.393563,-0.1717,0.937183
3068,13957444,3.7404363,0.257,75.487815,-37.039524,Gaia DR3 4823702960122920448,75.48783598619,-37.03936782418,0.0,0.0,85.0,1636148068921376768,4823702960122920448,246313985,0.194,0.1717,7.3934,0.2139,34.5608,33.521,0.499,0.224,33.518,0.221,0.02,0.2624,-0.0039,0.0673,-0.0804,0.0643,-0.0938,0.0434,0.0227,-0.0794,375,375,374,1,200.9498,175900.0,2.419,6289.2,31,false,1.597,,,,,,,,43,26,0.320976,51,0.06718,146.6,20,0,14.443,0,401,6405713.55919,9876.53,648.58,8.670948,0.003224,45,3803360.0,2437.72,1560.21,8.888124,0.002876,43,4057480.0,1686.96,2405.19,8.227255,0.003806,1.227,0,0,0,0,0,0.660869,0.217175,0.443693,50.24,10.42,1,21,4,20,223.34,160.76,0.0,952.04,107.45,6250.0,4.0,0.0,222,18.1277,3.1668,15,8.076392,0.005289,16,246.6758,NOT_AVAILABLE,0.0,0.0,0.999292,6392.1,6366.4,6415.1,3.8231,3.7411,3.9591,-0.2134,-0.2277,-0.199,177.4559,146.1255,200.4666,0.1102,0.0983,0.122,0.0957,0.0853,0.106,0.0516,0.046,0.0572,MARCS,75.48783320784,-37.03951679235,3.594166,3.562638,-0.0855,0.565458
