,TIC,period,morph,RA,DEC
2558,146559015,2.6403709,0.459,77.520354,-23.670801
2559,300324638,2.6413906,0.458,110.406723,-66.250923
2560,258271315,2.6436389,0.41,283.039338,38.158927
2561,350131674,2.6454301,0.63,329.135829,69.659394
2562,192826603,2.6473106,0.219,82.714385,-36.630805
2563,55524055,2.649443,0.269,72.053226,-63.695513
2564,375506058,2.6501668,0.296,316.203603,55.587919
2565,382474101,2.6519924,0.477,12.274293,-52.046527
2566,77044471,2.6574728,0.31,358.558743,-30.01303
2567,294261093,2.6583152,0.614,168.842305,-66.511941
2568,270704947,2.6598094,0.481,293.841367,42.948154
2569,84069091,2.6625298,0.458,327.362305,40.466746
2570,301407485,2.6641343,0.53,53.104693,-3.31336
2571,283476365,2.6647007,0.74,12.903907,39.424325
2572,386262459,2.6672303,0.271,127.401024,-16.001774
2573,90935391,2.6722464,0.262,101.86614,29.567855
2574,413162396,2.6729633,0.355,127.919821,-20.113134
2575,216190934,2.6749712,0.567,245.565581,-50.974073
2576,396235258,2.6760858,0.66,2.279561,59.637558
2577,233195058,2.6793155,0.455,264.269583,67.11923
2578,77044472,2.6857078,0.391,358.55768,-30.008963
2579,421191260,2.6857639,0.493,182.172245,-29.662998
2580,469863969,2.6897486,0.502,330.04739,58.083611
2581,237342298,2.6920849,0.505,60.237041,-51.124292
2582,219927211,2.6933066,0.511,298.387687,-49.552295
2583,310308203,2.694234,0.593,128.084362,-65.841118
2584,80252615,2.694707,0.639,298.823912,-44.010803
2585,257648522,2.6947299,0.25,259.163084,29.750561
2586,151826930,2.6952751,0.485,168.055354,-37.577303
2587,126944775,2.6958895,0.496,318.580493,-42.798658
2588,164557531,2.6963007,0.493,283.766504,47.818997
2589,84342725,2.6986983,0.634,61.955359,62.332952
2590,155479809,2.6989309,0.493,68.478859,40.91339
2591,43648757,2.6989629,0.434,76.145549,-9.224757
2592,323968843,2.6995287,0.517,143.472404,-80.941256
2593,14948284,2.7036866,0.545,190.282342,30.437122
2594,428249301,2.7038918,0.46,54.873913,51.953141
2595,233531814,2.7040556,0.272,280.6241,64.051593
2596,14207118,2.7046116,0.626,305.962541,38.49286
2597,165453878,2.7076214,0.4,200.840718,50.826767
2598,413376180,2.7088407,0.332,176.739043,-22.563005
2599,288434140,2.710042,0.506,202.78763,45.039398
2600,428735978,2.7145369,0.55,7.733299,73.66844
2601,387107961,2.7146603,0.457,283.909131,-62.480655
2602,306651396,2.7149973,0.44,107.664932,-16.777896
2603,207693951,2.7164452,0.53,243.707811,-55.544545
2604,322129367,2.7192976,0.552,324.147161,70.620344
2605,35743561,2.7207961,0.544,39.896708,-0.262273
2606,445646082,2.7260256,0.591,36.491699,56.102781
2607,99391575,2.7262669,0.416,88.71143,69.728549
2608,181463644,2.7273558,0.6,131.216362,-37.147251
2609,98853990,2.7283715,0.5,46.02137,-17.761722
2610,98853987,2.7284203,0.511,45.999803,-17.737795
2611,53963396,2.7336262,0.507,18.342373,60.764416
2612,312865025,2.7349626,0.562,126.465779,77.218569
2613,441804888,2.7375021,0.474,265.85035,72.611212
2614,22590328,2.7375935,0.295,107.670008,46.062174
2615,117101700,2.7385669,0.489,86.339207,33.242497
2616,202442982,2.7387205,0.342,227.971132,63.653294
2617,202442974,2.738921,0.383,227.935103,63.62198
2618,21175869,2.7393993,0.875,36.560819,28.739531
2619,164527723,2.7398679,0.528,283.469894,45.052447
2620,24588623,2.7402142,0.634,83.758871,-35.473938
2621,282270717,2.7405123,0.636,89.601847,1.837109
2622,464422047,2.7484161,0.492,282.2645,-63.269528
2623,140209204,2.7520682,0.528,84.72492,-33.632273
2624,9391285,2.7525411,0.303,167.612203,36.545486
2625,330234754,2.7531605,0.606,333.449809,55.739127
2626,136995510,2.7539308,0.363,196.554721,42.606399
2627,177995472,2.7543229,0.499,49.076721,41.099623
2628,320855910,2.7546793,0.487,174.873204,-65.39776
2629,294206967,2.7580575,0.483,108.331378,-59.316309
2630,300654002,2.7581426,0.563,114.416895,-69.542328
2631,160585813,2.7638181,0.332,243.314205,72.872541
2632,66602813,2.764074,0.352,109.459231,-29.605323
2633,173521768,2.7650763,0.539,348.345427,46.147522
2634,13840107,2.766084,0.47,37.688789,63.050555
2635,140288359,2.7661331,0.893,85.563313,-34.667815
2636,88977253,2.7679934,0.217,123.097672,-5.768663
2637,348770361,2.7684404,0.489,46.686073,-82.316391
2638,84628518,2.7707179,0.439,298.202539,33.110832
2639,306981513,2.770777,0.48,266.647426,-63.235887
2640,368319105,2.7745752,0.55,358.137206,68.93379
2641,220318793,2.7760941,0.302,100.195603,12.0986
2642,272598447,2.7770349,0.324,296.572435,47.752712
2643,100029948,2.7775647,0.337,23.426305,-43.82311
2644,220569051,2.778273,0.416,46.367679,-60.362749
2645,64108432,2.7787077,0.41,39.872028,-20.039997
2646,347545020,2.7807107,0.486,44.889718,3.51757
2647,41998476,2.7809831,0.36,302.016423,40.727892
2648,44737596,2.7886705,0.278,60.949331,-25.408914
2649,392068173,2.7895942,0.408,110.747782,34.426124
2650,136317809,2.7913652,0.404,305.542445,31.253194
2651,148392309,2.7915561,0.513,66.744804,60.868081
2652,189814368,2.7923441,0.308,94.667115,44.771222
2653,44560801,2.7935345,0.444,7.791164,35.381924
2654,181233908,2.7975315,0.633,13.282368,-74.651558
2655,238742795,2.7989601,0.413,43.880681,47.376617
2656,280626089,2.8054245,0.532,50.70277,67.268969
2657,458481461,2.8067683,0.572,233.46275,63.907141
2658,293954660,2.8136869,0.468,300.678037,53.347938
2659,67565466,2.8158925,0.275,115.412111,41.494648
2660,270348090,2.8194632,0.23,215.482309,-30.842747
2661,80556181,2.8195817,0.481,105.695533,-21.21939
2662,387544749,2.8196171,0.485,44.251951,10.318704
2663,143924219,2.8201001,0.376,332.703103,-48.890648
2664,230530979,2.8220198,0.515,307.749938,32.05264
2665,198181552,2.8224469,0.338,244.792763,60.304886
2666,82362447,2.8236737,0.307,124.249514,-47.651513
2667,61505537,2.825623,0.408,24.96463,31.3497
2668,41870248,2.8261627,0.31,285.749654,34.602374
2669,307304908,2.8278718,0.516,108.279893,-17.245581
2670,396215041,2.830784,0.394,301.055432,-75.439288
2671,233532554,2.8312777,0.548,280.447505,62.676373
2672,309908721,2.8338351,0.532,85.701262,11.116313
2673,11113164,2.8391805,0.629,303.908896,36.793552
2674,38846515,2.8493839,0.446,68.959709,-64.027037
2675,130158363,2.849848,0.346,117.253528,28.573961
2676,130158361,2.850038,0.334,117.253431,28.576229
2677,147975720,2.8502226,0.179,99.597236,-37.241902
2678,280052690,2.8504361,0.433,45.447123,-76.20321
2679,279081935,2.8568997,0.378,25.012679,69.352978
2680,93000166,2.8570926,0.332,174.523417,-49.10811
2681,219308281,2.8573698,0.553,316.773147,-54.081473
2682,122682776,2.8579768,0.342,291.014172,37.969709
2683,160484494,2.8601083,0.451,226.820728,-41.913097
2684,346783960,2.8661541,0.514,47.042228,40.955644
2685,88703412,2.8699727,0.352,109.416278,63.116878
2686,16700335,2.8700507,0.521,106.456016,41.259428
2687,201497357,2.8721398,0.451,93.093543,-30.481506
2688,120315082,2.873597,0.275,284.62317,39.182411
2689,376499580,2.8747738,0.411,339.509908,67.466193
2690,316916655,2.8747759,0.269,74.472829,-13.7037
2691,61898904,2.8760119,0.442,289.861576,-44.602255
2692,265435357,2.8775044,0.861,316.179431,-77.02377
2693,142441910,2.8796587,0.359,146.253587,68.785077
2694,180770456,2.8813735,0.672,272.600464,33.403111
2695,329277372,2.8878569,0.352,332.630267,57.282435
2696,254045302,2.8888736,0.43,285.412215,-36.890711
2697,295121410,2.890365,0.427,302.946126,51.905343
2698,277712294,2.892281,0.409,153.461797,1.991175
2699,231973885,2.8946583,0.542,95.505354,-47.899201
2700,48227278,2.8963311,0.37,222.917951,-30.884945
2701,48227288,2.8965088,0.359,222.917868,-30.878282
2702,317411334,2.8973082,0.333,87.719925,-12.150657
2703,237069277,2.9003466,0.351,306.974331,63.414881
2704,51104846,2.9043012,0.396,127.922555,-6.318767
2705,263078716,2.911017,0.302,17.583046,-80.529083
2706,322732889,2.9114714,0.859,171.81932,-8.868943
2707,120258315,2.9115348,0.54,284.50791,38.266188
2708,24004619,2.9160743,0.534,163.136462,45.777838
2709,53997651,2.9173324,0.159,159.579472,-33.268257
2710,14081980,2.9191488,0.326,76.620224,-40.910796
2711,172464366,2.9215537,0.493,100.158802,-27.571406
2712,122304494,2.9216405,0.426,290.132694,38.513677
2713,86232609,2.9219038,0.265,139.845278,62.054694
2714,275083922,2.9241644,0.204,149.440096,-54.164948
2715,390408482,2.9268983,0.697,43.067463,62.782647
2716,237332597,2.9274303,0.396,346.828933,-60.876336
2717,141622065,2.9279902,0.577,89.228742,-73.342639
2718,275423476,2.9289407,0.373,320.070409,64.756692
2719,314702305,2.929962,0.363,346.671445,58.302431
2720,53085065,2.9330659,0.656,88.740937,59.88837
2721,156074324,2.9351862,0.25,237.353355,46.139522
2722,137503140,2.9355373,0.319,133.601463,79.68164
2723,441422527,2.9362612,0.898,311.298845,-35.166421
2724,340100436,2.9382126,0.239,237.695511,-63.970122
2725,172193428,2.9412329,0.243,98.532011,-28.404239
2726,428962300,2.9416515,0.495,345.603602,72.8117
2727,2020964,2.9423359,0.559,133.458629,-25.084257
2728,42828781,2.9429254,0.557,96.988693,-3.625468
2729,170102285,2.9444214,0.3,101.127556,-42.761852
2730,70999666,2.9444457,0.515,91.270143,65.121448
2731,354385277,2.9459841,0.526,347.55918,73.316248
2732,119461266,2.9462458,0.467,100.756132,-9.729901
2733,314527844,2.9479377,0.465,244.523409,-51.595476
2734,70717462,2.9486252,0.487,151.639131,-35.180104
2735,142154041,2.9486974,0.426,82.183147,83.687742
2736,55404385,2.9520513,0.324,78.012767,-65.17571
2737,92350408,2.9574264,0.252,313.651055,-33.15322
2738,150326668,2.9578471,0.449,191.602994,56.43722
2739,156215585,2.9597294,0.545,56.30012,-16.410457
2740,230016502,2.9604932,0.321,291.320937,62.812231
2741,166833457,2.9626499,0.223,58.428836,-34.328218
2742,281114303,2.9657396,0.334,68.86226,71.583178
2743,206462116,2.9674214,0.444,330.866205,-21.701762
2744,117544915,2.968452,0.513,340.327781,-43.841276
2745,664915372,2.9716118,0.222,61.89315,38.07454
2746,353129911,2.9718172,0.298,61.893128,38.074806
2747,318887874,2.9746798,0.541,42.151158,1.807468
2748,122224804,2.9764739,0.412,290.120203,38.509494
2749,17451194,2.9784,0.484,308.293757,41.372892
2750,150357064,2.9787011,0.303,96.107539,-64.499186
2751,269696430,2.9787944,0.326,301.620102,68.278155
2752,269696438,2.9789099,0.298,301.607202,68.29106
2753,150442264,2.9816876,0.671,97.794329,-61.879542
2754,178996712,2.9822422,0.34,70.063311,-27.735081
2755,160697480,2.9844975,0.708,223.860276,-40.707354
2756,275658545,2.9846113,0.987,304.70695,46.322191
2757,294200378,2.9855276,0.574,264.91414,-66.980314
2758,394272819,2.9881577,0.891,199.500078,-72.950263
2759,327121759,2.9898655,0.554,3.375426,58.28355
2760,236046394,2.9962602,0.678,313.014906,34.657634
2761,265274458,2.9979151,0.458,357.694256,73.156742
2762,410245402,3.0005282,0.413,133.980211,-20.898352
2763,150284425,3.0044462,0.377,117.31104,-35.243286
2764,346627403,3.0097297,0.432,44.542447,32.017367
2765,53847727,3.0112586,0.29,14.290789,34.86406
2766,46908113,3.0116262,0.34,143.229488,-9.902508
2767,316207527,3.0131225,0.287,245.015375,-48.024944
2768,146879345,3.013558,0.434,103.816956,-17.215273
2769,458199516,3.0172063,0.429,159.512452,-56.817203
2770,36352297,3.0179355,0.363,102.079885,-3.102142
2771,441406061,3.0182392,0.594,310.802024,-32.293175
2772,125442121,3.0183503,0.382,351.579703,38.552975
2773,30914235,3.0199529,0.414,287.841231,-30.395379
2774,251087387,3.0249036,0.333,37.616589,-0.531224
2775,331947033,3.027673,0.248,162.302572,56.257018
2776,107012110,3.0311832,0.349,162.044566,-40.000856
2777,39903672,3.0312219,0.228,245.199184,40.089198
2778,80059889,3.0319176,0.342,297.891647,-43.379607
2779,283308831,3.0336765,0.288,128.218684,-26.02077
2780,63972440,3.0374949,0.527,337.609433,54.618457
2781,394340319,3.0375069,0.317,39.365656,-79.823029
2782,63972389,3.037679,0.478,337.600514,54.632017
2783,202134374,3.0378023,0.376,4.404651,51.050701
2784,194736844,3.0408347,0.61,51.606328,40.458479
2785,316783284,3.0442237,0.836,322.240667,58.739784
2786,270616815,3.0447351,0.546,293.69333,45.51704
2787,255744818,3.0472948,0.603,99.259565,-52.016429
2788,199709055,3.0546291,0.316,253.544738,56.365152
2789,317674257,3.0569931,0.187,56.430397,58.413387
2790,103683084,3.0569948,0.273,193.818644,-31.946203
2791,398363472,3.0580323,0.319,161.175318,-70.099364
2792,406758816,3.0633368,0.542,161.33543,45.566307
2793,170637811,3.0643486,0.636,66.757532,-32.928016
2794,63192395,3.064939,0.528,104.725417,-25.572053
2795,214299966,3.0671767,0.245,339.167984,-36.944091
2796,158329676,3.0672444,0.397,163.089065,-36.302975
2797,737546,3.0677452,0.568,74.515027,-29.93301
2798,359767082,3.0692448,0.762,185.090717,-74.127661
2799,423279462,3.0724445,0.37,140.681565,-18.17775
2800,469924870,3.0725582,0.894,330.519053,58.000363
2801,375477302,3.0728583,0.251,152.420668,-46.498442
2802,325901255,3.0747273,0.477,331.20731,49.669773
2803,313506357,3.0757557,0.391,347.757262,45.93369
2804,327668243,3.0797938,0.42,329.437633,-67.400743
2805,239052494,3.0814946,0.538,84.385454,37.086739
2806,127955334,3.0825801,0.39,218.437627,-43.011089
2807,201693184,3.0836984,0.445,1.747908,51.998109
2808,229740848,3.0859294,0.234,279.568604,69.618782
2809,11561667,3.0876595,0.286,149.823787,-27.392782
2810,142742998,3.0962043,0.332,137.792829,-4.270182
2811,231205049,3.0970887,0.483,100.913089,7.016445
2812,165531514,3.1055072,0.336,266.305438,56.233942
2813,318986273,3.1070197,0.532,173.439454,-62.09256
2814,329248002,3.108905,0.498,263.817856,55.003395
2815,30828562,3.1122867,0.237,134.718516,-43.452882
2816,32050581,3.1131466,0.224,57.077476,-69.159668
2817,366622912,3.1149197,0.276,128.067135,11.630719
2818,30287190,3.1243419,0.237,207.602569,-31.231499
2819,156577475,3.1257385,0.389,90.823631,11.136046
2820,120610833,3.1261267,0.233,5.237475,-35.998263
2821,137136194,3.1306539,0.405,151.151744,-52.051392
2822,437212966,3.1313903,0.491,123.702836,-20.913347
2823,311236477,3.1325011,0.414,253.77015,71.299319
2824,288471108,3.1325803,0.421,271.386343,78.24126
2825,189639080,3.1337762,0.162,144.218648,-28.486563
2826,253922296,3.141546,0.53,338.126213,-31.244224
2827,352762746,3.1422228,0.635,308.590721,64.644585
2828,89018905,3.1430341,0.34,338.158403,-47.713145
2829,399181042,3.1442913,0.779,207.344759,10.590786
2830,181862539,3.1445398,0.564,190.316468,-13.013899
2831,470966839,3.1457956,0.423,97.228683,52.125842
2832,351297515,3.1462184,0.424,300.420262,49.392813
2833,273629437,3.1463303,0.619,300.90981,39.916643
2834,313934040,3.1467896,0.787,0.586154,-29.492758
2835,20876588,3.1497806,0.532,42.284078,44.252221
2836,431486590,3.158618,0.443,356.848053,50.555174
2837,197755658,3.1586975,0.368,337.007226,53.683345
2838,268404844,3.1609021,0.306,279.430424,85.608691
2839,12915124,3.1642751,0.524,304.987068,37.835365
2840,91638523,3.1664342,0.484,39.60348,-37.990544
2841,396903513,3.1686041,0.522,267.618301,-53.612407
2842,363149298,3.1756342,0.542,145.906751,-51.94095
2843,353871287,3.1756886,0.975,271.337223,55.105397
2844,48658291,3.1757735,0.4,96.926783,-25.839086
2845,376067182,3.1777595,0.234,294.419437,23.861381
2846,415345299,3.1869225,0.309,130.688936,-17.959009
2847,220029715,3.1874984,0.275,208.856946,-21.207701
2848,9054370,3.1899595,0.29,356.161902,-8.848792
2849,350445771,3.1904288,0.232,85.467484,-56.740538
2850,88571421,3.1905328,0.255,48.860537,-24.262645
2851,104743460,3.193325,0.309,64.162161,49.304131
2852,117099990,3.1960683,0.424,86.303869,32.574936
2853,65479458,3.1962242,0.879,42.467354,-25.74886
2854,216728030,3.1972282,0.703,245.649372,-50.543901
2855,158016784,3.1980519,0.662,220.023689,26.567256
2856,37435039,3.1985692,0.473,134.928007,-27.816304
2857,13976604,3.2053727,0.89,305.840385,38.001861
2858,389510663,3.2082555,0.338,208.509204,8.602844
2859,441739153,3.2100707,0.387,259.42568,72.102704
2860,262020326,3.2139293,0.536,323.719822,-72.173826
2861,304101379,3.2143602,0.81,27.601308,-73.770357
2862,306576384,3.2146434,0.253,119.346396,-68.869887
2863,100508429,3.2180802,0.715,85.743853,-33.120407
2864,409455615,3.2192142,0.645,349.597175,41.773668
2865,51155192,3.2240579,0.529,109.170804,-5.414995
2866,298264838,3.2259045,0.394,247.698083,54.901171
2867,33834253,3.2320815,0.55,63.722683,-73.360412
2868,99135781,3.2343265,0.777,122.008702,46.187052
2869,420114772,3.2350644,0.274,290.429804,74.762642
2870,420114776,3.2350874,0.236,290.428901,74.768149
2871,99135783,3.2383444,0.776,122.007656,46.188711
2872,291145873,3.2394062,0.505,310.176107,26.079191
2873,141127435,3.2422209,0.825,80.686923,-72.338609
2874,318357083,3.2440114,0.417,165.902471,48.740904
2875,397679167,3.2490525,0.765,338.149314,34.228776
2876,167792080,3.2532219,0.444,104.131293,-63.113193
2877,381979901,3.2541357,0.501,77.605385,-59.53574
2878,355010562,3.2542737,0.403,76.966729,68.821651
2879,378042585,3.261067,0.619,352.075194,63.390814
2880,259126645,3.261302,0.361,291.479391,68.935321
2881,63310637,3.2689044,0.593,30.088154,35.287013
2882,113501026,3.268932,0.541,293.493075,-29.96937
2883,425172025,3.2690037,0.451,111.303397,11.970441
2884,272532173,3.2739721,0.535,356.12999,61.986865
2885,327850372,3.2769861,0.419,270.974935,-37.867964
2886,150101472,3.2785242,0.352,92.105836,-63.254416
2887,150101476,3.2785754,0.411,92.094231,-63.261359
2888,28157482,3.2817358,0.358,209.981897,28.161275
2889,267990226,3.2819533,0.917,298.442872,48.412774
2891,157770450,3.289459,0.575,147.571366,74.971108
2892,53292822,3.2898896,0.538,126.238459,-42.769835
2893,305466425,3.2910538,0.287,314.800265,63.470288
2894,199978301,3.2947265,0.306,336.946621,45.087105
2895,179637488,3.2969808,0.679,80.515814,-67.924683
2896,190885165,3.2975355,0.242,326.086202,42.193482
2897,307907420,3.2985999,0.33,140.815773,30.788995
2898,137205922,3.3001413,0.43,31.201907,77.73535
2899,447493530,3.3007849,0.551,253.097558,-63.856803
2900,120826084,3.3021605,0.484,286.318018,37.072621
2901,315002523,3.3023722,0.496,144.92687,-28.585583
2902,324675819,3.3029374,0.456,177.27285,-61.692283
2903,115481900,3.3060948,0.604,285.911047,26.570167
2904,307016006,3.3066352,0.45,98.274343,16.87026
2905,117979897,3.3106801,0.365,71.824401,-17.115165
2906,203387944,3.3108416,0.477,215.007811,-20.859119
2907,40244907,3.3178238,0.548,301.011297,41.587906
2908,350954272,3.3239802,0.631,90.852219,-55.472595
2909,33521996,3.3252654,0.224,88.146819,-19.031658
2910,457139088,3.3255111,0.202,141.448607,49.454174
2911,417175621,3.3327249,0.341,219.286751,35.92974
2912,452895993,3.3374515,0.755,121.013551,4.025749
2913,349835367,3.3408227,0.544,113.745389,-63.734365
2914,353894978,3.3418257,0.43,271.685973,56.407056
2915,455755453,3.3464127,0.481,357.568036,39.017396
2916,452845139,3.3488261,0.352,120.325331,2.569195
2917,121598562,3.3488462,0.309,288.270932,40.400405
2918,314340550,3.3539505,0.437,319.281619,57.797705
2919,308091162,3.3545702,0.445,267.068252,24.187971
2920,219164808,3.3546037,0.257,90.774132,-52.08436
2921,440777904,3.3565037,0.349,108.825081,14.262614
2922,418292424,3.3637583,0.391,55.649727,77.170404
2923,307040154,3.3649953,0.328,14.335512,52.078798
2924,384812248,3.3653644,0.663,48.522234,59.563469
